open,close,high,low,value,volume,begin,end,end_time,time_diff
132.85,132.5,133.3,132.5,13366246.249999998,100512,2025-04-08 11:00:00,2025-04-08 11:59:59,11:59:59,0 days 00:00:01
129.65,129.4,130.25,129.1,12620705.149999999,97320,2025-04-09 11:00:00,2025-04-09 11:59:59,11:59:59,0 days 00:00:01
133.2,132.55,133.65,132.55,13047101.449999996,97955,2025-04-10 11:00:00,2025-04-10 11:59:59,11:59:59,0 days 00:00:01
136.2,135.45,136.3,135.2,27013117.549999997,199334,2025-04-11 11:00:00,2025-04-11 11:59:59,11:59:59,0 days 00:00:01
136.65,137.1,137.15,136.4,17134219.900000002,125458,2025-04-14 11:00:00,2025-04-14 11:59:59,11:59:59,0 days 00:00:01
136.0,135.4,136.05,134.9,32100655.000000004,237658,2025-04-15 11:00:00,2025-04-15 11:59:07,11:59:07,0 days 00:00:53
135.0,135.6,135.9,134.35,3759949.0499999975,27829,2025-04-16 11:00:00,2025-04-16 11:59:02,11:59:02,0 days 00:00:58
137.7,138.15,138.2,137.5,5004260.999999999,36277,2025-04-17 11:00:00,2025-04-17 11:59:59,11:59:59,0 days 00:00:01
138.6,137.8,138.7,137.55,9055232.85,65638,2025-04-18 11:00:00,2025-04-18 11:59:59,11:59:59,0 days 00:00:01
139.0,139.55,139.85,139.0,13371556.700000007,95869,2025-04-21 11:00:00,2025-04-21 11:59:59,11:59:59,0 days 00:00:01
141.45,141.15,141.55,140.85,15836503.15,112180,2025-04-22 11:00:00,2025-04-22 11:59:59,11:59:59,0 days 00:00:01
139.9,140.15,140.3,139.8,33064978.600000013,236127,2025-04-23 11:00:00,2025-04-23 11:59:59,11:59:59,0 days 00:00:01
142.2,142.25,142.3,141.8,6467455.700000001,45585,2025-04-24 11:00:00,2025-04-24 11:59:59,11:59:59,0 days 00:00:01
142.35,142.3,142.5,142.05,3709427.4999999995,26081,2025-04-25 11:00:00,2025-04-25 11:59:59,11:59:59,0 days 00:00:01
144.15,143.8,144.2,143.65,6160518.8500000015,42806,2025-04-28 11:00:00,2025-04-28 11:59:59,11:59:59,0 days 00:00:01
143.85,144.1,144.35,143.4,5893644.65,40949,2025-04-29 11:00:00,2025-04-29 11:59:59,11:59:59,0 days 00:00:01
140.75,139.55,140.85,139.25,21078862.350000024,150741,2025-04-30 11:00:00,2025-04-30 11:59:02,11:59:02,0 days 00:00:58
137.85,137.85,138.0,137.3,6627339.750000002,48158,2025-05-02 11:00:00,2025-05-02 11:59:59,11:59:59,0 days 00:00:01
134.9,134.6,135.15,134.35,11920007.3,88583,2025-05-05 11:00:00,2025-05-05 11:59:59,11:59:59,0 days 00:00:01
133.8,134.05,134.5,133.7,31069132.799999997,231509,2025-05-06 11:00:00,2025-05-06 11:59:59,11:59:59,0 days 00:00:01
135.5,136.45,136.45,135.15,3476504.5500000003,25629,2025-05-07 11:00:00,2025-05-07 11:59:59,11:59:59,0 days 00:00:01
138.0,138.0,138.35,137.8,3343434.399999999,24225,2025-05-08 11:00:00,2025-05-08 11:59:02,11:59:02,0 days 00:00:58
141.8,141.2,141.9,141.05,13143437.100000007,92842,2025-05-12 11:00:00,2025-05-12 11:59:59,11:59:59,0 days 00:00:01
141.85,140.8,141.95,140.8,7569711.150000001,53532,2025-05-13 11:00:00,2025-05-13 11:59:59,11:59:59,0 days 00:00:01
140.75,141.1,141.2,140.5,16430988.4,116570,2025-05-14 11:00:00,2025-05-14 11:59:59,11:59:59,0 days 00:00:01
137.65,137.5,137.85,137.15,56450409.69999999,410930,2025-05-15 11:00:00,2025-05-15 11:59:59,11:59:59,0 days 00:00:01
137.25,137.45,137.55,137.2,2321160.5500000003,16901,2025-05-16 11:00:00,2025-05-16 11:59:59,11:59:59,0 days 00:00:01
138.4,138.55,138.75,138.3,55685015.0,402330,2025-05-19 11:00:00,2025-05-19 11:59:59,11:59:59,0 days 00:00:01
137.15,137.2,137.3,137.0,3221432.25,23491,2025-05-20 11:00:00,2025-05-20 11:59:59,11:59:59,0 days 00:00:01
135.9,136.4,136.55,135.9,10836938.549999999,79523,2025-05-21 11:00:00,2025-05-21 11:59:59,11:59:59,0 days 00:00:01
133.75,133.7,133.8,133.3,10025525.650000008,75075,2025-05-22 11:00:00,2025-05-22 11:59:59,11:59:59,0 days 00:00:01
133.7,133.65,133.8,133.45,3623594.7000000007,27107,2025-05-23 11:00:00,2025-05-23 11:59:12,11:59:12,0 days 00:00:48
131.4,131.3,131.65,131.15,10195767.000000006,77587,2025-05-26 11:00:00,2025-05-26 11:59:59,11:59:59,0 days 00:00:01
131.0,131.6,131.75,130.9,23810196.7,181413,2025-05-27 11:00:00,2025-05-27 11:59:59,11:59:59,0 days 00:00:01
133.8,133.6,134.0,133.45,13028670.200000003,97373,2025-05-28 11:00:00,2025-05-28 11:59:59,11:59:59,0 days 00:00:01
135.35,135.9,136.0,135.0,11389412.250000002,83948,2025-05-29 11:00:00,2025-05-29 11:59:59,11:59:59,0 days 00:00:01
135.15,135.1,135.3,134.65,6458335.499999998,47853,2025-05-30 11:00:00,2025-05-30 11:59:59,11:59:59,0 days 00:00:01
135.7,135.55,135.7,135.15,12008557.200000001,88613,2025-06-02 11:00:00,2025-06-02 11:59:59,11:59:59,0 days 00:00:01
138.5,138.45,138.6,138.3,7087700.699999999,51202,2025-06-03 11:00:00,2025-06-03 11:59:59,11:59:59,0 days 00:00:01
140.3,140.35,140.6,140.0,25168889.350000005,179320,2025-06-04 11:00:00,2025-06-04 11:59:59,11:59:59,0 days 00:00:01
139.7,139.5,139.85,139.3,11680983.35,83722,2025-06-05 11:00:00,2025-06-05 11:59:59,11:59:59,0 days 00:00:01
141.15,140.7,141.2,140.55,6339510.5,45031,2025-06-06 11:00:00,2025-06-06 11:59:59,11:59:59,0 days 00:00:01
135.6,135.35,135.75,135.25,15054382.850000001,111176,2025-06-09 11:00:00,2025-06-09 11:59:59,11:59:59,0 days 00:00:01
135.1,134.7,135.15,134.4,5825086.099999976,43238,2025-06-10 11:00:00,2025-06-10 11:59:59,11:59:59,0 days 00:00:01
134.35,134.4,134.7,134.25,12862494.899999999,95636,2025-06-11 11:00:00,2025-06-11 11:59:59,11:59:59,0 days 00:00:01
134.8,134.8,134.9,134.6,1589630.6000000003,11800,2025-06-13 11:00:00,2025-06-13 11:59:59,11:59:59,0 days 00:00:01
135.35,135.45,135.55,135.15,7592322.099999999,56127,2025-06-16 11:00:00,2025-06-16 11:59:59,11:59:59,0 days 00:00:01
135.55,135.45,135.75,135.4,7545857.699999999,55683,2025-06-17 11:00:00,2025-06-17 11:59:59,11:59:59,0 days 00:00:01
136.9,136.9,137.25,136.75,4307313.350000001,31422,2025-06-18 11:00:00,2025-06-18 11:59:59,11:59:59,0 days 00:00:01
137.45,137.45,137.55,137.2,3450095.95,25106,2025-06-19 11:00:00,2025-06-19 11:59:59,11:59:59,0 days 00:00:01
136.45,136.55,136.75,136.4,6911193.750000004,50603,2025-06-20 11:00:00,2025-06-20 11:59:59,11:59:59,0 days 00:00:01
134.85,135.15,135.15,134.55,4211721.949999999,31249,2025-06-23 11:00:00,2025-06-23 11:59:59,11:59:59,0 days 00:00:01
133.9,133.85,134.3,133.55,6054811.0,45213,2025-06-24 11:00:00,2025-06-24 11:59:59,11:59:59,0 days 00:00:01
136.35,136.3,136.55,136.05,4699347.549999999,34474,2025-06-25 11:00:00,2025-06-25 11:59:59,11:59:59,0 days 00:00:01
136.95,136.8,137.05,136.65,1819749.0499999998,13295,2025-06-26 11:00:00,2025-06-26 11:59:59,11:59:59,0 days 00:00:01
136.9,137.2,137.25,136.75,10592578.750000002,77289,2025-06-27 11:00:00,2025-06-27 11:59:59,11:59:59,0 days 00:00:01
138.15,137.95,138.55,137.9,8093256.199999999,58550,2025-06-30 11:00:00,2025-06-30 11:59:59,11:59:59,0 days 00:00:01
140.35,139.95,140.55,139.95,8781020.65,62594,2025-07-01 11:00:00,2025-07-01 11:59:59,11:59:59,0 days 00:00:01
139.1,138.75,139.2,138.7,4779689.5,34413,2025-07-02 11:00:00,2025-07-02 11:59:59,11:59:59,0 days 00:00:01
138.85,139.65,139.7,138.85,20507189.000000004,147030,2025-07-03 11:00:00,2025-07-03 11:59:59,11:59:59,0 days 00:00:01
137.85,137.45,137.9,137.2,16096172.199999997,117142,2025-07-04 11:00:00,2025-07-04 11:59:59,11:59:59,0 days 00:00:01
136.55,136.45,136.75,136.4,8877742.0,64978,2025-07-07 11:00:00,2025-07-07 11:59:59,11:59:59,0 days 00:00:01
135.7,135.9,136.0,135.55,2947898.6999999997,21698,2025-07-08 11:00:00,2025-07-08 11:59:59,11:59:59,0 days 00:00:01
133.55,133.8,133.95,133.2,2966217.8,22202,2025-07-09 11:00:00,2025-07-09 11:59:59,11:59:59,0 days 00:00:01
134.55,134.55,134.75,134.4,7877753.8999999985,58536,2025-07-10 11:00:00,2025-07-10 11:59:59,11:59:59,0 days 00:00:01
133.8,132.9,133.85,132.85,5480245.400000001,41099,2025-07-11 11:00:00,2025-07-11 11:59:59,11:59:59,0 days 00:00:01
130.6,130.65,130.75,130.3,8839580.0,67734,2025-07-14 11:00:00,2025-07-14 11:59:59,11:59:59,0 days 00:00:01
135.1,135.5,135.65,135.05,3188362.05,23544,2025-07-15 11:00:00,2025-07-15 11:59:59,11:59:59,0 days 00:00:01
136.2,136.3,136.35,136.0,3326729.75,24419,2025-07-16 11:00:00,2025-07-16 11:59:59,11:59:59,0 days 00:00:01
138.55,138.45,138.75,138.35,13695888.900000002,98887,2025-07-17 11:00:00,2025-07-17 11:59:59,11:59:59,0 days 00:00:01
139.45,139.85,140.4,139.15,25293708.950000007,180894,2025-07-18 11:00:00,2025-07-18 11:59:59,11:59:59,0 days 00:00:01
142.4,142.75,142.9,142.2,10579145.649999999,74169,2025-07-21 11:00:00,2025-07-21 11:59:59,11:59:59,0 days 00:00:01
142.45,142.3,142.55,142.25,10037994.750000004,70499,2025-07-22 11:00:00,2025-07-22 11:59:59,11:59:59,0 days 00:00:01
144.55,144.35,144.7,144.35,8154950.75,56434,2025-07-23 11:00:00,2025-07-23 11:59:59,11:59:59,0 days 00:00:01
143.45,143.35,143.5,142.9,5149768.6,35963,2025-07-24 11:00:00,2025-07-24 11:59:59,11:59:59,0 days 00:00:01
142.55,142.55,142.7,142.45,28199510.799999997,197820,2025-07-25 11:00:00,2025-07-25 11:59:59,11:59:59,0 days 00:00:01
140.15,140.75,140.8,140.0,23086889.699999996,164382,2025-07-28 11:00:00,2025-07-28 11:59:59,11:59:59,0 days 00:00:01
139.05,139.45,139.55,138.65,18676668.35,134271,2025-07-29 11:00:00,2025-07-29 11:59:59,11:59:59,0 days 00:00:01
139.55,139.3,139.65,139.15,3482221.8000000003,24975,2025-07-30 11:00:00,2025-07-30 11:59:03,11:59:03,0 days 00:00:57
138.3,137.95,138.45,137.85,9439807.950000001,68403,2025-07-31 11:00:00,2025-07-31 11:59:59,11:59:59,0 days 00:00:01
139.75,139.65,139.75,139.45,4578621.449999999,32795,2025-08-01 11:00:00,2025-08-01 11:59:59,11:59:59,0 days 00:00:01
139.25,139.45,139.6,139.15,6793163.3999999985,48698,2025-08-04 11:00:00,2025-08-04 11:59:59,11:59:59,0 days 00:00:01
141.15,140.95,141.3,140.9,7931709.400000001,56243,2025-08-05 11:00:00,2025-08-05 11:59:59,11:59:59,0 days 00:00:01
141.45,141.35,141.7,141.05,6498694.95,45938,2025-08-06 11:00:00,2025-08-06 11:59:59,11:59:59,0 days 00:00:01
144.5,147.6,147.8,144.5,98741081.74999999,673223,2025-08-07 11:00:00,2025-08-07 11:59:59,11:59:59,0 days 00:00:01
146.25,146.45,146.45,146.0,5101553.000000002,34891,2025-08-08 11:00:00,2025-08-08 11:59:59,11:59:59,0 days 00:00:01
151.0,151.5,151.55,151.0,9441471.800000003,62399,2025-08-11 11:00:00,2025-08-11 11:59:59,11:59:59,0 days 00:00:01
150.05,150.15,150.35,150.0,5982907.499999999,39857,2025-08-12 11:00:00,2025-08-12 11:59:59,11:59:59,0 days 00:00:01
151.25,151.1,151.4,150.85,9024178.1,59671,2025-08-13 11:00:00,2025-08-13 11:59:59,11:59:59,0 days 00:00:01
149.5,149.3,149.75,149.25,19384455.999999996,129554,2025-08-14 11:00:00,2025-08-14 11:59:59,11:59:59,0 days 00:00:01
151.7,152.15,152.2,151.4,11250786.200000003,74130,2025-08-15 11:00:00,2025-08-15 11:59:59,11:59:59,0 days 00:00:01
150.0,150.4,150.4,149.75,5394087.499999999,35953,2025-08-18 11:00:00,2025-08-18 11:59:59,11:59:59,0 days 00:00:01
152.35,152.35,152.55,152.2,25648247.699999996,168387,2025-08-19 11:00:00,2025-08-19 11:59:59,11:59:59,0 days 00:00:01
150.6,150.4,150.7,150.3,7858053.200000001,52233,2025-08-20 11:00:00,2025-08-20 11:59:59,11:59:59,0 days 00:00:01
148.0,147.9,148.1,147.6,5593223.700000001,37836,2025-08-21 11:00:00,2025-08-21 11:59:59,11:59:59,0 days 00:00:01
146.15,146.15,146.5,146.1,7910418.000000003,54058,2025-08-22 11:00:00,2025-08-22 11:59:59,11:59:59,0 days 00:00:01
146.25,145.6,146.3,145.15,21133746.400000006,145258,2025-08-25 11:00:00,2025-08-25 11:59:59,11:59:59,0 days 00:00:01
147.35,147.4,147.5,147.2,29662201.59999999,201392,2025-08-26 11:00:00,2025-08-26 11:59:59,11:59:59,0 days 00:00:01
147.05,147.35,147.4,147.0,5150765.100000001,34994,2025-08-27 11:00:00,2025-08-27 11:59:59,11:59:59,0 days 00:00:01
147.8,147.7,147.95,147.65,4354516.950000001,29465,2025-08-28 11:00:00,2025-08-28 11:59:59,11:59:59,0 days 00:00:01
147.05,147.05,147.15,146.75,2848759.9499999997,19376,2025-08-29 11:00:00,2025-08-29 11:59:59,11:59:59,0 days 00:00:01
147.95,148.0,148.0,147.85,2658513.3000000003,17968,2025-09-01 11:00:00,2025-09-01 11:59:59,11:59:59,0 days 00:00:01
145.75,145.9,145.9,145.45,5112297.350000001,35096,2025-09-02 11:00:00,2025-09-02 11:59:59,11:59:59,0 days 00:00:01
145.0,144.65,145.1,144.35,9616130.55,66502,2025-09-03 11:00:00,2025-09-03 11:59:59,11:59:59,0 days 00:00:01
146.8,146.3,146.85,146.25,17888618.75,122197,2025-09-04 11:00:00,2025-09-04 11:59:59,11:59:59,0 days 00:00:01
146.7,147.0,147.05,146.35,7027485.449999998,47915,2025-09-05 11:00:00,2025-09-05 11:59:59,11:59:59,0 days 00:00:01
148.2,148.3,148.55,148.05,37339098.75,251685,2025-09-08 11:00:00,2025-09-08 11:59:59,11:59:59,0 days 00:00:01
149.05,149.2,149.4,148.9,18223212.799999997,122162,2025-09-09 11:00:00,2025-09-09 11:59:59,11:59:59,0 days 00:00:01
148.9,148.55,149.0,148.55,7632019.299999999,51299,2025-09-10 11:00:00,2025-09-10 11:59:59,11:59:59,0 days 00:00:01
146.85,147.0,147.0,146.55,17336095.650000002,118159,2025-09-11 11:00:00,2025-09-11 11:59:59,11:59:59,0 days 00:00:01
146.5,146.7,146.95,146.25,28122675.450000003,191835,2025-09-12 11:00:00,2025-09-12 11:59:59,11:59:59,0 days 00:00:01
143.1,142.55,143.2,142.2,11233407.85,78825,2025-09-15 11:00:00,2025-09-15 11:59:59,11:59:59,0 days 00:00:01
143.5,142.9,143.7,142.6,75196586.09999998,524190,2025-09-16 11:00:00,2025-09-16 11:59:59,11:59:59,0 days 00:00:01
141.9,141.7,141.95,141.5,3061937.5500000007,21614,2025-09-17 11:00:00,2025-09-17 11:59:59,11:59:59,0 days 00:00:01
142.75,143.05,143.1,142.7,2580993.4000000004,18066,2025-09-18 11:00:00,2025-09-18 11:59:59,11:59:59,0 days 00:00:01
141.5,141.0,141.55,140.95,3548739.499999999,25138,2025-09-19 11:00:00,2025-09-19 11:59:59,11:59:59,0 days 00:00:01
138.4,138.4,138.65,138.1,13973699.849999996,100975,2025-09-22 11:00:00,2025-09-22 11:59:59,11:59:59,0 days 00:00:01
139.35,139.85,139.85,138.9,4312181.75,30977,2025-09-23 11:00:00,2025-09-23 11:59:59,11:59:59,0 days 00:00:01
137.15,138.25,138.25,136.95,28705998.099999994,208603,2025-09-24 11:00:00,2025-09-24 11:59:59,11:59:59,0 days 00:00:01
138.15,138.65,140.0,137.7,83195889.85,598067,2025-09-25 11:00:00,2025-09-25 11:59:59,11:59:59,0 days 00:00:01
136.8,136.8,137.0,136.6,4709432.5,34427,2025-09-26 11:00:00,2025-09-26 11:59:59,11:59:59,0 days 00:00:01
138.6,138.8,139.15,138.6,13422789.3,96616,2025-09-29 11:00:00,2025-09-29 11:59:59,11:59:59,0 days 00:00:01
136.3,135.6,136.4,135.5,9566279.200000001,70368,2025-09-30 11:00:00,2025-09-30 11:59:59,11:59:59,0 days 00:00:01
135.95,136.35,136.65,135.95,8313807.250000001,60974,2025-10-01 11:00:00,2025-10-01 11:59:59,11:59:59,0 days 00:00:01
134.05,133.7,134.4,133.55,8678712.0,64739,2025-10-02 11:00:00,2025-10-02 11:59:59,11:59:59,0 days 00:00:01
134.45,134.35,134.75,134.35,5246238.950000001,38989,2025-10-03 11:00:00,2025-10-03 11:59:59,11:59:59,0 days 00:00:01
132.75,132.65,132.9,132.25,11570513.649999997,87343,2025-10-06 11:00:00,2025-10-06 11:59:59,11:59:59,0 days 00:00:01
135.15,135.65,135.95,135.15,14885043.94999998,109744,2025-10-07 11:00:00,2025-10-07 11:59:59,11:59:59,0 days 00:00:01
134.85,134.9,135.2,134.6,6809427.799999999,50470,2025-10-08 11:00:00,2025-10-08 11:59:59,11:59:59,0 days 00:00:01
130.85,129.65,130.95,128.15,49230582.09999995,380599,2025-10-09 11:00:00,2025-10-09 11:59:59,11:59:59,0 days 00:00:01
133.0,133.8,134.0,132.8,11170186.5,83674,2025-10-10 11:00:00,2025-10-10 11:59:59,11:59:59,0 days 00:00:01
130.8,131.35,131.55,130.65,17251311.599999998,131511,2025-10-13 11:00:00,2025-10-13 11:59:59,11:59:59,0 days 00:00:01
130.85,130.65,131.0,130.45,11747615.149999999,89896,2025-10-14 11:00:00,2025-10-14 11:59:59,11:59:59,0 days 00:00:01
129.15,129.15,129.55,129.1,9755857.549999997,75437,2025-10-15 11:00:00,2025-10-15 11:59:59,11:59:59,0 days 00:00:01
130.1,129.55,130.45,129.05,52725496.29999999,407676,2025-10-16 11:00:00,2025-10-16 11:59:59,11:59:59,0 days 00:00:01
137.55,137.4,137.95,137.35,14784933.400000004,107429,2025-10-17 11:00:00,2025-10-17 11:59:59,11:59:59,0 days 00:00:01
140.1,140.0,140.4,139.7,15694738.950000003,112146,2025-10-20 11:00:00,2025-10-20 11:59:59,11:59:59,0 days 00:00:01
137.55,137.35,137.55,136.85,37071777.29999999,270487,2025-10-21 11:00:00,2025-10-21 11:59:59,11:59:59,0 days 00:00:01
135.6,136.55,136.6,135.35,15750791.299999999,115772,2025-10-22 11:00:00,2025-10-22 11:59:59,11:59:59,0 days 00:00:01
131.85,130.7,131.85,130.5,21738354.55,165857,2025-10-23 11:00:00,2025-10-23 11:59:59,11:59:59,0 days 00:00:01
131.3,131.3,131.55,131.25,2465882.1999999997,18772,2025-10-24 11:00:00,2025-10-24 11:59:02,11:59:02,0 days 00:00:58
127.75,127.55,128.0,127.2,28626675.500000015,224194,2025-10-27 11:00:00,2025-10-27 11:59:59,11:59:59,0 days 00:00:01
127.0,128.45,128.45,126.95,36165687.45000004,283129,2025-10-28 11:00:00,2025-10-28 11:59:59,11:59:59,0 days 00:00:01
129.05,129.25,129.45,129.0,16393007.149999999,126870,2025-10-29 11:00:00,2025-10-29 11:59:59,11:59:59,0 days 00:00:01
129.15,129.55,129.55,129.1,9905438.450000001,76532,2025-10-30 11:00:00,2025-10-30 11:59:59,11:59:59,0 days 00:00:01
130.15,129.95,130.5,129.9,33561634.300000004,257943,2025-10-31 11:00:00,2025-10-31 11:59:59,11:59:59,0 days 00:00:01
129.45,129.4,129.65,129.3,3097806.5000000005,23927,2025-11-01 11:00:00,2025-11-01 11:59:59,11:59:59,0 days 00:00:01
131.5,131.2,131.55,131.1,9803713.099999998,74636,2025-11-03 11:00:00,2025-11-03 11:59:59,11:59:59,0 days 00:00:01
130.4,130.85,130.9,130.35,6323917.200000001,48387,2025-11-05 11:00:00,2025-11-05 11:59:59,11:59:59,0 days 00:00:01
129.8,129.8,130.25,129.6,22980217.249999996,177042,2025-11-06 11:00:00,2025-11-06 11:59:59,11:59:59,0 days 00:00:01
130.65,131.0,131.2,130.55,10808480.000000006,82562,2025-11-07 11:00:00,2025-11-07 11:59:59,11:59:59,0 days 00:00:01
132.45,132.35,132.6,132.25,20492389.650000006,154700,2025-11-10 11:00:00,2025-11-10 11:59:59,11:59:59,0 days 00:00:01
130.8,130.45,130.8,130.35,3988453.4500000007,30554,2025-11-11 11:00:00,2025-11-11 11:59:59,11:59:59,0 days 00:00:01
130.65,130.75,130.85,130.5,4771062.0,36500,2025-11-12 11:00:00,2025-11-12 11:59:59,11:59:59,0 days 00:00:01
129.5,130.35,130.45,129.4,31096907.099999998,238689,2025-11-13 11:00:00,2025-11-13 11:59:59,11:59:59,0 days 00:00:01
129.7,129.5,129.75,129.15,17051799.05,131739,2025-11-14 11:00:00,2025-11-14 11:59:59,11:59:59,0 days 00:00:01
128.45,128.75,128.9,128.4,18962706.8,147328,2025-11-17 11:00:00,2025-11-17 11:59:59,11:59:59,0 days 00:00:01
129.5,131.2,131.45,129.2,54306738.35,416501,2025-11-18 11:00:00,2025-11-18 11:59:59,11:59:59,0 days 00:00:01
131.8,131.5,132.0,130.85,13116036.499999998,99744,2025-11-19 11:00:00,2025-11-19 11:59:59,11:59:59,0 days 00:00:01
134.05,134.55,134.65,133.8,37275282.99999999,277904,2025-11-20 11:00:00,2025-11-20 11:59:59,11:59:59,0 days 00:00:01
136.95,136.2,137.05,136.1,37434220.349999994,274394,2025-11-21 11:00:00,2025-11-21 11:59:59,11:59:59,0 days 00:00:01
